Client Name,origincity_code,origincity_lat,origincity_long,destcity_code,destcity_lat,destcity_long,Depart_Days_Count_Sum,all_competitors,competitor_count
WN,MYR,33.7,-78.9666666666667,DFW,32.7666666666667,-96.7833333333333,1815,"ALL,AA",2
WN,MYR,33.7,-78.9666666666667,IND,39.7172222222222,-86.2944444444444,1210,"ALL,AA",2
WN,MYR,33.7,-78.9666666666667,MKC,39.1166666666667,-94.5833333333333,1210,"ALL,AA",2
WN,MYR,33.7,-78.9666666666667,PIT,40.4333333333333,-79.9833333333333,1210,"ALL,AA",2
WN,MYR,33.7,-78.9666666666667,STL,38.6166666666667,-90.1833333333333,1210,"ALL,AA",2
WN,NAS,25.0388888888889,-77.4661111111111,BWI,39.1666666666667,-76.6666666666667,1210,"ALL,AA",2
WN,NAS,25.0388888888889,-77.4661111111111,FLL,26.0666666666667,-80.1666666666667,605,ALL,1
WN,NAS,25.0388888888889,-77.4661111111111,HOU,29.65,-95.3,2420,"ALL,AA",2
WN,NAS,25.0388888888889,-77.4661111111111,ORL,28.5333333333333,-81.35,242,ALL,1
WN,NYC,40.7516666666667,-73.9941666666667,ABQ,35.0405555555556,-106.609444444444,4235,"ALL,AA",2
WN,NYC,40.7516666666667,-73.9941666666667,ATL,33.65,-84.4333333333333,4235,"ALL,AA",2
WN,NYC,40.7516666666667,-73.9941666666667,AUS,30.3,-97.7833333333333,4235,"ALL,AA",2
WN,NYC,40.7516666666667,-73.9941666666667,BNA,36.1244444444444,-86.6783333333333,4235,"ALL,AA",2
WN,NYC,40.7516666666667,-73.9941666666667,BWI,39.1666666666667,-76.6666666666667,3025,"ALL,AA",2
WN,NYC,40.7516666666667,-73.9941666666667,CHI,41.8744444444444,-87.6394444444445,6655,"ALL,AA",2
WN,NYC,40.7516666666667,-73.9941666666667,DEN,39.8638888888889,-104.666666666667,4235,"ALL,AA",2
WN,NYC,40.7516666666667,-73.9941666666667,DFW,32.7666666666667,-96.7833333333333,6655,"ALL,AA",2
WN,NYC,40.7516666666667,-73.9941666666667,ELP,31.8,-106.383333333333,4235,"ALL,AA",2
WN,NYC,40.7516666666667,-73.9941666666667,FLL,26.0666666666667,-80.1666666666667,4235,"ALL,AA",2
WN,NYC,40.7516666666667,-73.9941666666667,HOU,29.65,-95.3,8470,"ALL,AA",2
WN,NYC,40.7516666666667,-73.9941666666667,IND,39.7172222222222,-86.2944444444444,4235,"ALL,AA",2
WN,NYC,40.7516666666667,-73.9941666666667,LAS,36.0833333333333,-115.166666666667,4235,"ALL,AA",2
WN,NYC,40.7516666666667,-73.9941666666667,LAX,33.9333333333333,-118.4,8470,"ALL,AA",2
WN,NYC,40.7516666666667,-73.9941666666667,LIT,34.7294444444444,-92.2244444444444,4235,"ALL,AA",2
WN,NYC,40.7516666666667,-73.9941666666667,MKC,39.1166666666667,-94.5833333333333,4235,"ALL,AA",2
WN,NYC,40.7516666666667,-73.9941666666667,MKE,42.95,-87.9,4235,"ALL,AA",2
WN,NYC,40.7516666666667,-73.9941666666667,MSP,44.9,-93.2166666666667,4235,"ALL,AA",2
WN,NYC,40.7516666666667,-73.9941666666667,MSY,29.95,-90.0666666666667,4235,"ALL,AA",2
WN,NYC,40.7516666666667,-73.9941666666667,OAK,37.7166666666667,-122.216666666667,2420,ALL,1
WN,NYC,40.7516666666667,-73.9941666666667,OKC,35.4,-97.6166666666667,4235,"ALL,AA",2
WN,NYC,40.7516666666667,-73.9941666666667,OMA,41.3,-95.9,4235,"ALL,AA",2
WN,NYC,40.7516666666667,-73.9941666666667,ORL,28.5333333333333,-81.35,4235,"ALL,AA",2
WN,NYC,40.7516666666667,-73.9941666666667,PBI,26.6833333333333,-80.1,2420,"ALL,AA",2
WN,NYC,40.7516666666667,-73.9941666666667,PHX,33.4333333333333,-112.033333333333,4235,"ALL,AA",2
WN,NYC,40.7516666666667,-73.9941666666667,SAC,38.5166666666667,-121.5,4235,"ALL,AA",2
WN,NYC,40.7516666666667,-73.9941666666667,SAN,32.7333333333333,-117.183333333333,4235,"ALL,AA",2
WN,NYC,40.7516666666667,-73.9941666666667,SAT,29.5333333333333,-98.4666666666667,4235,"ALL,AA",2
WN,NYC,40.7516666666667,-73.9941666666667,SFO,37.6188888888889,-122.391666666667,4235,"ALL,AA",2
WN,NYC,40.7516666666667,-73.9941666666667,SJC,37.3527777777778,-121.919444444444,4235,"ALL,AA",2
WN,NYC,40.7516666666667,-73.9941666666667,SJU,18.45,-66.0,1210,"ALL,AA",2
WN,NYC,40.7516666666667,-73.9941666666667,SLC,40.7883333333333,-111.977777777778,4235,"ALL,AA",2
WN,NYC,40.7516666666667,-73.9941666666667,SRQ,27.3955555555556,-82.5544444444444,2420,"ALL,AA",2
WN,NYC,40.7516666666667,-73.9941666666667,STL,38.6166666666667,-90.1833333333333,4235,"ALL,AA",2
WN,NYC,40.7516666666667,-73.9941666666667,TPA,27.9666666666667,-82.5333333333333,4235,"ALL,AA",2
WN,NYC,40.7516666666667,-73.9941666666667,TUL,36.2,-95.8833333333333,4235,"ALL,AA",2
WN,OAK,37.7166666666667,-122.216666666667,ABQ,35.0405555555556,-106.609444444444,605,ALL,1
WN,OAK,37.7166666666667,-122.216666666667,ALB,42.7333333333333,-73.8,605,ALL,1
WN,OAK,37.7166666666667,-122.216666666667,ATL,33.65,-84.4333333333333,605,ALL,1
WN,OAK,37.7166666666667,-122.216666666667,AUS,30.3,-97.7833333333333,1210,"ALL,AA",2
WN,OAK,37.7166666666667,-122.216666666667,BHM,33.5630555555556,-86.7536111111111,605,ALL,1
WN,OAK,37.7166666666667,-122.216666666667,BLI,48.7927777777778,-122.5375,605,ALL,1
WN,OAK,37.7166666666667,-122.216666666667,BNA,36.1244444444444,-86.6783333333333,605,ALL,1
WN,OAK,37.7166666666667,-122.216666666667,BOI,43.5644444444444,-116.222777777778,605,ALL,1
WN,OAK,37.7166666666667,-122.216666666667,BOS,42.3666666666667,-71.0,1210,"ALL,AA",2
WN,OAK,37.7166666666667,-122.216666666667,BUF,42.9405555555556,-78.7322222222222,605,ALL,1
WN,OAK,37.7166666666667,-122.216666666667,BUR,34.2005555555556,-118.358611111111,605,ALL,1
WN,OAK,37.7166666666667,-122.216666666667,BWI,39.1666666666667,-76.6666666666667,605,ALL,1
WN,OAK,37.7166666666667,-122.216666666667,CHI,41.8744444444444,-87.6394444444445,1815,"ALL,AA",2
WN,OAK,37.7166666666667,-122.216666666667,CLE,41.4166666666667,-81.85,1210,"ALL,AA",2
WN,OAK,37.7166666666667,-122.216666666667,CMH,40.0,-82.8833333333333,1210,"ALL,AA",2
WN,OAK,37.7166666666667,-122.216666666667,CUN,21.0366666666667,-86.8772222222222,605,ALL,1
WN,OAK,37.7166666666667,-122.216666666667,DEN,39.8638888888889,-104.666666666667,1210,"ALL,AA",2
WN,OAK,37.7166666666667,-122.216666666667,DFW,32.7666666666667,-96.7833333333333,1815,"ALL,AA",2
WN,OAK,37.7166666666667,-122.216666666667,DTT,42.3333333333333,-83.05,1210,"ALL,AA",2
WN,OAK,37.7166666666667,-122.216666666667,ELP,31.8,-106.383333333333,605,ALL,1
WN,OAK,37.7166666666667,-122.216666666667,EUG,44.1247222222222,-123.211944444444,1210,"ALL,AA",2
WN,OAK,37.7166666666667,-122.216666666667,FLL,26.0666666666667,-80.1666666666667,605,ALL,1
WN,OAK,37.7166666666667,-122.216666666667,GEG,47.6333333333333,-117.533333333333,1210,"ALL,AA",2
WN,OAK,37.7166666666667,-122.216666666667,HFD,41.7666666666667,-72.6833333333333,605,ALL,1
WN,OAK,37.7166666666667,-122.216666666667,HNL,21.3277777777778,-157.922222222222,605,ALL,1
WN,OAK,37.7166666666667,-122.216666666667,HOU,29.65,-95.3,1210,ALL,1
WN,OAK,37.7166666666667,-122.216666666667,IND,39.7172222222222,-86.2944444444444,1210,"ALL,AA",2
WN,OAK,37.7166666666667,-122.216666666667,JAX,30.4166666666667,-81.6333333333333,605,ALL,1
WN,OAK,37.7166666666667,-122.216666666667,KOA,19.7388888888889,-156.045555555556,605,ALL,1
WN,OAK,37.7166666666667,-122.216666666667,LAS,36.0833333333333,-115.166666666667,605,ALL,1
WN,OAK,37.7166666666667,-122.216666666667,LAX,33.9333333333333,-118.4,1210,ALL,1
WN,OAK,37.7166666666667,-122.216666666667,LGB,33.8177777777778,-118.151666666667,605,ALL,1
WN,OAK,37.7166666666667,-122.216666666667,LIH,21.9763888888889,-159.336111111111,605,ALL,1
WN,OAK,37.7166666666667,-122.216666666667,MIA,25.8,-80.2833333333333,1210,"ALL,AA",2
WN,OAK,37.7166666666667,-122.216666666667,MKC,39.1166666666667,-94.5833333333333,1210,"ALL,AA",2
WN,OAK,37.7166666666667,-122.216666666667,MKE,42.95,-87.9,1210,"ALL,AA",2
WN,OAK,37.7166666666667,-122.216666666667,MSP,44.9,-93.2166666666667,1210,"ALL,AA",2
WN,OAK,37.7166666666667,-122.216666666667,MSY,29.95,-90.0666666666667,605,ALL,1
WN,OAK,37.7166666666667,-122.216666666667,NYC,40.7516666666667,-73.9941666666667,3025,"ALL,AA",2
WN,OAK,37.7166666666667,-122.216666666667,OGG,20.8986111111111,-156.430555555556,605,ALL,1
WN,OAK,37.7166666666667,-122.216666666667,OKC,35.4,-97.6166666666667,605,ALL,1
WN,OAK,37.7166666666667,-122.216666666667,OMA,41.3,-95.9,1210,"ALL,AA",2
WN,OAK,37.7166666666667,-122.216666666667,ORL,28.5333333333333,-81.35,605,ALL,1
WN,OAK,37.7166666666667,-122.216666666667,PDX,45.5886111111111,-122.5975,605,ALL,1
WN,OAK,37.7166666666667,-122.216666666667,PHL,39.8833333333333,-75.2333333333333,1210,"ALL,AA",2
WN,OAK,37.7166666666667,-122.216666666667,PHX,33.4333333333333,-112.033333333333,605,ALL,1
WN,OAK,37.7166666666667,-122.216666666667,PIT,40.4333333333333,-79.9833333333333,605,ALL,1
WN,OAK,37.7166666666667,-122.216666666667,PSP,33.8333333333333,-116.5,605,ALL,1
WN,OAK,37.7166666666667,-122.216666666667,PVR,20.68,-105.254166666667,605,ALL,1
WN,OAK,37.7166666666667,-122.216666666667,RDU,35.8777777777778,-78.7875,605,ALL,1
WN,OAK,37.7166666666667,-122.216666666667,RNO,39.4991666666667,-119.768055555556,605,ALL,1
WN,OAK,37.7166666666667,-122.216666666667,SAN,32.7333333333333,-117.183333333333,605,ALL,1
WN,OAK,37.7166666666667,-122.216666666667,SAT,29.5333333333333,-98.4666666666667,605,ALL,1
WN,OAK,37.7166666666667,-122.216666666667,SBA,34.4261111111111,-119.840277777778,605,ALL,1
WN,OAK,37.7166666666667,-122.216666666667,SDF,38.1833333333333,-85.7333333333333,605,ALL,1
WN,OAK,37.7166666666667,-122.216666666667,SEA,47.45,-122.3,1210,"ALL,AA",2
WN,OAK,37.7166666666667,-122.216666666667,SJD,23.1519444444444,-109.721111111111,605,ALL,1
WN,OAK,37.7166666666667,-122.216666666667,SLC,40.7883333333333,-111.977777777778,605,ALL,1
WN,OAK,37.7166666666667,-122.216666666667,SNA,33.6755555555556,-117.868333333333,605,ALL,1
WN,OAK,37.7166666666667,-122.216666666667,STL,38.6166666666667,-90.1833333333333,1210,"ALL,AA",2
WN,OAK,37.7166666666667,-122.216666666667,TPA,27.9666666666667,-82.5333333333333,605,ALL,1
WN,OAK,37.7166666666667,-122.216666666667,TUL,36.2,-95.8833333333333,605,ALL,1
WN,OAK,37.7166666666667,-122.216666666667,TUS,32.1166666666667,-110.95,605,ALL,1
WN,OAK,37.7166666666667,-122.216666666667,WAS,38.8833333333333,-77.0333333333333,1210,ALL,1
WN,OGG,20.8986111111111,-156.430555555556,DEN,39.8638888888889,-104.666666666667,484,"ALL,AA",2
WN,OGG,20.8986111111111,-156.430555555556,HNL,21.3277777777778,-157.922222222222,605,ALL,1
WN,OGG,20.8986111111111,-156.430555555556,KOA,19.7388888888889,-156.045555555556,605,ALL,1
WN,OGG,20.8986111111111,-156.430555555556,LAS,36.0833333333333,-115.166666666667,1210,"ALL,AA",2
WN,OGG,20.8986111111111,-156.430555555556,LAX,33.9333333333333,-118.4,1210,"ALL,AA",2
WN,OGG,20.8986111111111,-156.430555555556,LGB,33.8177777777778,-118.151666666667,605,ALL,1
WN,OGG,20.8986111111111,-156.430555555556,LIH,21.9763888888889,-159.336111111111,242,ALL,1
WN,OGG,20.8986111111111,-156.430555555556,OAK,37.7166666666667,-122.216666666667,605,ALL,1
WN,OGG,20.8986111111111,-156.430555555556,PHX,33.4333333333333,-112.033333333333,1210,"ALL,AA",2
WN,OGG,20.8986111111111,-156.430555555556,SAC,38.5166666666667,-121.5,1210,"ALL,AA",2
WN,OGG,20.8986111111111,-156.430555555556,SAN,32.7333333333333,-117.183333333333,1210,"ALL,AA",2
WN,OGG,20.8986111111111,-156.430555555556,SJC,37.3527777777778,-121.919444444444,1210,"ALL,AA",2
WN,OKC,35.4,-97.6166666666667,ABQ,35.0405555555556,-106.609444444444,1210,"ALL,AA",2
WN,OKC,35.4,-97.6166666666667,ATL,33.65,-84.4333333333333,1210,"ALL,AA",2
WN,OKC,35.4,-97.6166666666667,AUS,30.3,-97.7833333333333,1210,"ALL,AA",2
WN,OKC,35.4,-97.6166666666667,BNA,36.1244444444444,-86.6783333333333,1210,"ALL,AA",2
WN,OKC,35.4,-97.6166666666667,BOS,42.3666666666667,-71.0,1210,"ALL,AA",2
WN,OKC,35.4,-97.6166666666667,BUR,34.2005555555556,-118.358611111111,1210,"ALL,AA",2
WN,OKC,35.4,-97.6166666666667,BWI,39.1666666666667,-76.6666666666667,1210,"ALL,AA",2
WN,OKC,35.4,-97.6166666666667,CHI,41.8744444444444,-87.6394444444445,1815,"ALL,AA",2
WN,OKC,35.4,-97.6166666666667,CMH,40.0,-82.8833333333333,1210,"ALL,AA",2
WN,OKC,35.4,-97.6166666666667,DEN,39.8638888888889,-104.666666666667,1210,"ALL,AA",2
WN,OKC,35.4,-97.6166666666667,DFW,32.7666666666667,-96.7833333333333,1815,"ALL,AA",2
WN,OKC,35.4,-97.6166666666667,FLL,26.0666666666667,-80.1666666666667,1210,"ALL,AA",2
WN,OKC,35.4,-97.6166666666667,HOU,29.65,-95.3,2420,"ALL,AA",2
WN,OKC,35.4,-97.6166666666667,LAS,36.0833333333333,-115.166666666667,1210,"ALL,AA",2
WN,OKC,35.4,-97.6166666666667,LAX,33.9333333333333,-118.4,2420,"ALL,AA",2
WN,OKC,35.4,-97.6166666666667,MAF,31.9333333333333,-102.2,1210,"ALL,AA",2
WN,OKC,35.4,-97.6166666666667,MSY,29.95,-90.0666666666667,1210,"ALL,AA",2
WN,OKC,35.4,-97.6166666666667,NYC,40.7516666666667,-73.9941666666667,4235,"ALL,AA",2
WN,OKC,35.4,-97.6166666666667,OAK,37.7166666666667,-122.216666666667,605,ALL,1
WN,OKC,35.4,-97.6166666666667,ORL,28.5333333333333,-81.35,1210,"ALL,AA",2
WN,OKC,35.4,-97.6166666666667,PDX,45.5886111111111,-122.5975,1210,"ALL,AA",2
WN,OKC,35.4,-97.6166666666667,PHX,33.4333333333333,-112.033333333333,1210,"ALL,AA",2
WN,OKC,35.4,-97.6166666666667,PIT,40.4333333333333,-79.9833333333333,1210,"ALL,AA",2
WN,OKC,35.4,-97.6166666666667,RDU,35.8777777777778,-78.7875,1210,"ALL,AA",2
WN,OKC,35.4,-97.6166666666667,RNO,39.4991666666667,-119.768055555556,1210,"ALL,AA",2
WN,OKC,35.4,-97.6166666666667,SAC,38.5166666666667,-121.5,1210,"ALL,AA",2
WN,OKC,35.4,-97.6166666666667,SAN,32.7333333333333,-117.183333333333,1210,"ALL,AA",2
WN,OKC,35.4,-97.6166666666667,SAT,29.5333333333333,-98.4666666666667,1210,"ALL,AA",2
WN,OKC,35.4,-97.6166666666667,SEA,47.45,-122.3,1210,"ALL,AA",2
WN,OKC,35.4,-97.6166666666667,SFO,37.6188888888889,-122.391666666667,1210,"ALL,AA",2
WN,OKC,35.4,-97.6166666666667,SJC,37.3527777777778,-121.919444444444,1210,"ALL,AA",2
WN,OKC,35.4,-97.6166666666667,SLC,40.7883333333333,-111.977777777778,1210,"ALL,AA",2
WN,OKC,35.4,-97.6166666666667,SNA,33.6755555555556,-117.868333333333,1210,"ALL,AA",2
WN,OKC,35.4,-97.6166666666667,STL,38.6166666666667,-90.1833333333333,1210,"ALL,AA",2
WN,OKC,35.4,-97.6166666666667,TPA,27.9666666666667,-82.5333333333333,1210,"ALL,AA",2
WN,OKC,35.4,-97.6166666666667,WAS,38.8833333333333,-77.0333333333333,2420,"ALL,AA",2
WN,OMA,41.3,-95.9,ABQ,35.0405555555556,-106.609444444444,1210,"ALL,AA",2
WN,OMA,41.3,-95.9,ATL,33.65,-84.4333333333333,1210,"ALL,AA",2
WN,OMA,41.3,-95.9,AUS,30.3,-97.7833333333333,1210,"ALL,AA",2
WN,OMA,41.3,-95.9,BNA,36.1244444444444,-86.6783333333333,1210,"ALL,AA",2
WN,OMA,41.3,-95.9,BOS,42.3666666666667,-71.0,1210,"ALL,AA",2
WN,OMA,41.3,-95.9,BUR,34.2005555555556,-118.358611111111,1210,"ALL,AA",2
WN,OMA,41.3,-95.9,BWI,39.1666666666667,-76.6666666666667,1210,"ALL,AA",2
WN,OMA,41.3,-95.9,CHI,41.8744444444444,-87.6394444444445,1815,"ALL,AA",2
WN,OMA,41.3,-95.9,CLE,41.4166666666667,-81.85,1210,"ALL,AA",2
WN,OMA,41.3,-95.9,CMH,40.0,-82.8833333333333,1210,"ALL,AA",2
WN,OMA,41.3,-95.9,CUN,21.0366666666667,-86.8772222222222,1210,"ALL,AA",2
WN,OMA,41.3,-95.9,DEN,39.8638888888889,-104.666666666667,1210,"ALL,AA",2
WN,OMA,41.3,-95.9,DFW,32.7666666666667,-96.7833333333333,1815,"ALL,AA",2
WN,OMA,41.3,-95.9,FLL,26.0666666666667,-80.1666666666667,1210,"ALL,AA",2
WN,OMA,41.3,-95.9,HOU,29.65,-95.3,2420,"ALL,AA",2
WN,OMA,41.3,-95.9,LAS,36.0833333333333,-115.166666666667,1210,"ALL,AA",2
WN,OMA,41.3,-95.9,LAX,33.9333333333333,-118.4,2420,"ALL,AA",2
WN,OMA,41.3,-95.9,MSY,29.95,-90.0666666666667,1210,"ALL,AA",2
WN,OMA,41.3,-95.9,NYC,40.7516666666667,-73.9941666666667,4235,"ALL,AA",2
WN,OMA,41.3,-95.9,OAK,37.7166666666667,-122.216666666667,1210,"ALL,AA",2
WN,OMA,41.3,-95.9,ORL,28.5333333333333,-81.35,1210,"ALL,AA",2
WN,OMA,41.3,-95.9,PDX,45.5886111111111,-122.5975,1210,"ALL,AA",2
WN,OMA,41.3,-95.9,PHL,39.8833333333333,-75.2333333333333,1210,"ALL,AA",2
WN,OMA,41.3,-95.9,PHX,33.4333333333333,-112.033333333333,1210,"ALL,AA",2
WN,OMA,41.3,-95.9,PIT,40.4333333333333,-79.9833333333333,1210,"ALL,AA",2
WN,OMA,41.3,-95.9,RDU,35.8777777777778,-78.7875,1210,"ALL,AA",2
WN,OMA,41.3,-95.9,RNO,39.4991666666667,-119.768055555556,1210,"ALL,AA",2
WN,OMA,41.3,-95.9,SAC,38.5166666666667,-121.5,1210,"ALL,AA",2
WN,OMA,41.3,-95.9,SAN,32.7333333333333,-117.183333333333,1210,"ALL,AA",2
WN,OMA,41.3,-95.9,SAT,29.5333333333333,-98.4666666666667,1210,"ALL,AA",2
WN,OMA,41.3,-95.9,SEA,47.45,-122.3,1210,"ALL,AA",2
WN,OMA,41.3,-95.9,SFO,37.6188888888889,-122.391666666667,1210,"ALL,AA",2
WN,OMA,41.3,-95.9,SJC,37.3527777777778,-121.919444444444,1210,"ALL,AA",2
WN,OMA,41.3,-95.9,SLC,40.7883333333333,-111.977777777778,1210,"ALL,AA",2
WN,OMA,41.3,-95.9,SNA,33.6755555555556,-117.868333333333,1210,"ALL,AA",2
WN,OMA,41.3,-95.9,STL,38.6166666666667,-90.1833333333333,1210,"ALL,AA",2
WN,OMA,41.3,-95.9,TPA,27.9666666666667,-82.5333333333333,1210,"ALL,AA",2
WN,OMA,41.3,-95.9,TUS,32.1166666666667,-110.95,1210,"ALL,AA",2
WN,OMA,41.3,-95.9,WAS,38.8833333333333,-77.0333333333333,2420,"ALL,AA",2
WN,ORF,36.9,-76.2,BNA,36.1244444444444,-86.6783333333333,1210,"ALL,AA",2
WN,ORF,36.9,-76.2,BOS,42.3666666666667,-71.0,1210,"ALL,AA",2
WN,ORF,36.9,-76.2,BWI,39.1666666666667,-76.6666666666667,1210,"ALL,AA",2
WN,ORF,36.9,-76.2,CHI,41.8744444444444,-87.6394444444445,1815,"ALL,AA",2
WN,ORF,36.9,-76.2,DEN,39.8638888888889,-104.666666666667,1210,"ALL,AA",2
WN,ORF,36.9,-76.2,DFW,32.7666666666667,-96.7833333333333,1815,"ALL,AA",2
WN,ORF,36.9,-76.2,FLL,26.0666666666667,-80.1666666666667,1210,"ALL,AA",2
WN,ORF,36.9,-76.2,HFD,41.7666666666667,-72.6833333333333,1210,"ALL,AA",2
WN,ORF,36.9,-76.2,HOU,29.65,-95.3,2420,"ALL,AA",2
WN,ORF,36.9,-76.2,LAS,36.0833333333333,-115.166666666667,1210,"ALL,AA",2
WN,ORF,36.9,-76.2,LAX,33.9333333333333,-118.4,2420,"ALL,AA",2
WN,ORF,36.9,-76.2,MKC,39.1166666666667,-94.5833333333333,1210,"ALL,AA",2
WN,ORF,36.9,-76.2,MSY,29.95,-90.0666666666667,1210,"ALL,AA",2
WN,ORF,36.9,-76.2,ORL,28.5333333333333,-81.35,1210,"ALL,AA",2
WN,ORF,36.9,-76.2,PHX,33.4333333333333,-112.033333333333,1210,"ALL,AA",2
WN,ORF,36.9,-76.2,PVD,41.725,-71.4258333333333,1210,"ALL,AA",2
WN,ORF,36.9,-76.2,SAN,32.7333333333333,-117.183333333333,1210,"ALL,AA",2
WN,ORF,36.9,-76.2,SAT,29.5333333333333,-98.4666666666667,1210,"ALL,AA",2
WN,ORF,36.9,-76.2,STL,38.6166666666667,-90.1833333333333,1210,"ALL,AA",2
WN,ORF,36.9,-76.2,TPA,27.9666666666667,-82.5333333333333,1210,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,ABQ,35.0405555555556,-106.609444444444,1210,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,ALB,42.7333333333333,-73.8,1210,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,ATL,33.65,-84.4333333333333,1210,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,AUA,12.5013888888889,-70.0152777777778,1210,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,AUS,30.3,-97.7833333333333,1210,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,BHM,33.5630555555556,-86.7536111111111,1210,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,BNA,36.1244444444444,-86.6783333333333,1210,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,BOI,43.5644444444444,-116.222777777778,1210,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,BOS,42.3666666666667,-71.0,1210,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,BUF,42.9405555555556,-78.7322222222222,1210,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,BUR,34.2005555555556,-118.358611111111,1210,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,BWI,39.1666666666667,-76.6666666666667,1210,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,CAK,41.0666666666667,-81.5166666666667,1210,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,CHI,41.8744444444444,-87.6394444444445,1815,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,CLE,41.4166666666667,-81.85,1210,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,CMH,40.0,-82.8833333333333,1210,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,CUN,21.0366666666667,-86.8772222222222,1210,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,CVG,39.15,-84.45,1210,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,DAY,39.75,-84.1833333333333,1210,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,DEN,39.8638888888889,-104.666666666667,1210,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,DFW,32.7666666666667,-96.7833333333333,1815,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,DSM,41.5341666666667,-93.6577777777778,1210,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,DTT,42.3333333333333,-83.05,1210,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,ELP,31.8,-106.383333333333,1210,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,FLL,26.0666666666667,-80.1666666666667,605,ALL,1
WN,ORL,28.5333333333333,-81.35,FMY,26.5833333333333,-81.8666666666667,605,ALL,1
WN,ORL,28.5333333333333,-81.35,FNT,42.9655555555556,-83.7436111111111,1210,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,GCM,19.2927777777778,-81.3577777777778,242,ALL,1
WN,ORL,28.5333333333333,-81.35,GEG,47.6333333333333,-117.533333333333,1210,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,GRR,42.8808333333333,-85.5227777777778,1210,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,GSP,34.85,-82.3833333333333,1210,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,HFD,41.7666666666667,-72.6833333333333,1210,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,HOU,29.65,-95.3,2420,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,HRL,26.2286111111111,-97.6544444444445,1210,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,ICT,37.65,-97.4333333333333,1210,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,IND,39.7172222222222,-86.2944444444444,1210,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,ISP,40.7952777777778,-73.1002777777778,605,ALL,1
WN,ORL,28.5333333333333,-81.35,JAN,32.3166666666667,-90.0833333333333,1210,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,LAS,36.0833333333333,-115.166666666667,1210,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,LAX,33.9333333333333,-118.4,2420,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,LBB,33.6666666666667,-101.833333333333,1210,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,LGB,33.8177777777778,-118.151666666667,242,ALL,1
WN,ORL,28.5333333333333,-81.35,LIT,34.7294444444444,-92.2244444444444,1210,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,MAF,31.9333333333333,-102.2,1210,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,MBJ,18.5036111111111,-77.9133333333333,1210,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,MEM,35.0425,-89.9766666666667,1210,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,MHT,42.9325,-71.4355555555556,1210,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,MKC,39.1166666666667,-94.5833333333333,1210,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,MKE,42.95,-87.9,1210,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,MSP,44.9,-93.2166666666667,1210,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,MSY,29.95,-90.0666666666667,1210,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,NAS,25.0388888888889,-77.4661111111111,242,ALL,1
WN,ORL,28.5333333333333,-81.35,NYC,40.7516666666667,-73.9941666666667,4235,"ALL,AA",2
WN,ORL,28.5333333333333,-81.35,OAK,37.7166666666667,-122.216666666667,605,ALL,1
